wkt_geom,FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,IST_YMD,SAA_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,GIS_IDN,FTC_CDE,CLS_YMD,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,FNS_YMD,WTP_CDE,RMK_TXT,BEG_YMD,PIP_TYPE,PIP_TYPE_VALID
"MultiLineString ((1099509.89076458988711238 1767589.88788289995864034, 1099510.4236614101100713 1767588.57728048996068537, 1099512.80239187995903194 1767582.72555345995351672, 1099511.61839156993664801 1767580.83485607011243701, 1099511.1247311900369823 1767580.61935944994911551))",SA001,415693,2723063100,35803045,54000,2001-01-01,SA004,4,400,10.5,,0,0,20119006912.0,1,400-DTC-01,IQT903,415693,SA004,,B,240,520,P0,1.2,2001-01-01,SS00201,,2001-01-01,DTC,True
"MultiLineString ((1099533.50140624004416168 1767600.26778281992301345, 1099509.89076458988711238 1767589.88788289995864034, 1099506.73546460992656648 1767588.50105865998193622, 1099506.45716669992543757 1767589.17570350994355977, 1099506.69126063003204763 1767589.50226288009434938, 1099506.77822052990086377 1767589.89447467005811632, 1099506.72071386990137398 1767590.19322737003676593, 1099506.70219834009185433 1767590.28926556999795139, 1099506.47714466997422278 1767590.62278451002202928, 1099506.13891945988871157 1767590.83957408997230232, 1099505.74295935011468828 1767590.90553310001268983, 1099505.38172211009077728 1767591.78185273008421063, 1099504.8097390600014478 1767593.16787985991686583))",SA001,415694,2723061000,35803045,54000,1989-01-01,SA003,12,700,34.84,,0,0,20119006912.0,1,700-ST-89,IQT903,415694,SA003,,B,240,520,P0,1.2,1989-01-01,SS00201,,1989-01-01,ST,True
"MultiLineString ((1099694.15575281530618668 1767777.62811860558576882, 1099691.01871480001136661 1767777.2673333000857383, 1099684.6607578000985086 1767776.48447880009189248, 1099685.42564189992845058 1767768.47559599997475743, 1099685.78534590010531247 1767768.29709260002709925, 1099685.80664839991368353 1767768.2718720999546349, 1099686.04491639998741448 1767767.99012829991988838, 1099686.16378460009582341 1767767.60601749992929399, 1099686.11989230010658503 1767767.20638140011578798, 1099685.92324330005794764 1767766.85644929995760322, 1099685.85056650009937584 1767766.80112219997681677, 1099685.60298239998519421 1767766.61264880001544952, 1099687.22437530010938644 1767749.63733180006965995, 1099686.90512520004995167 1767749.39351879991590977, 1099686.70749379997141659 1767749.04357159999199212, 1099686.66458310000598431 1767748.64400670002214611, 1099686.6851800000295043 1767748.57697289995849133, 1099686.78244070010259748 1767748.25988040002994239, 1099687.04302260000258684 1767747.95287550007924438, 1099687.40266999998129904 1767747.774399199988693, 1099687.4324052999727428 1767747.46690999995917082, 1099631.06532540009357035 1767742.61498089996166527, 1099622.48346689995378256 1767736.20630689989775419, 1099621.52164399996399879 1767735.48780380003154278, 1099620.56113100005313754 1767734.74433479993604124))",SA001,59818,2723061000,35803035,54000,1989-01-01,SA005,4,400,109.0,,0,0,20119006912.0,1,400-DTC-89,IQT903,59818,SA005,,B,240,520,P0,1.2,1989-01-01,SS00201,,1989-01-01,DTC,True
"MultiLineString ((1099621.94435916002839804 1767737.4679090001154691, 1099619.23183731990866363 1767737.99049632996320724, 1099619.16642817994579673 1767738.47846004995517433, 1099618.94436228997074068 1767740.12769328011199832, 1099618.78426963998936117 1767741.31709650997072458))",SA001,267360,2723061000,35803035,54000,1989-01-01,SA005,4,400,6.0,,0,0,20119006912.0,1,400-DTC-89,IQT903,267360,SA005,,B,240,520,P0,1.2,1989-01-01,SS00201,,1989-01-01,DTC,True
"MultiLineString ((1099631.33456380991265178 1767761.4277217099443078, 1099628.24475001008249819 1767761.06368849007412791, 1099628.36350417998619378 1767759.69779384997673333, 1099629.20762732997536659 1767749.96738509996794164, 1099629.67848956002853811 1767749.36751047009602189, 1099629.77146465005353093 1767749.24908930994570255, 1099629.3095858299639076 1767748.46117047988809645, 1099629.53259486006572843 1767744.25829603988677263, 1099630.09294204995967448 1767743.50401169992983341, 1099630.06705425004474819 1767743.4475500900298357, 1099629.70106939994730055 1767742.64914399990811944, 1099628.76422982010990381 1767742.57993105007335544, 1099621.94435916002839804 1767737.4679090001154691, 1099621.65764424996450543 1767737.2535400299821049, 1099622.06750474008731544 1767736.73389125009998679, 1099622.48346686991862953 1767736.20630692993290722))",SA001,7162,2723061000,35803035,54000,2000-01-01,SA005,4,250,33.33,,0,0,20119006912.0,1,250-DTC-00,IQT903,7162,SA005,,B,240,520,P0,1.4,2000-01-01,SS00201,,2000-01-01,DTC,True
"MultiLineString ((1099632.40678218007087708 1767750.57694935007020831, 1099629.67848956002853811 1767749.36751047009602189, 1099624.10133360000327229 1767746.89509697002358735, 1099623.22160490998066962 1767746.82170752994716167, 1099621.72674279008060694 1767746.69895193004049361, 1099619.17739044991321862 1767746.4881640300154686))",SA001,141947,2723061000,35803035,54000,1982-01-01,SA005,12,800,14.0,,0,0,20119006912.0,1,800-ST-82,IQT903,141947,SA005,,B,240,520,P0,1.2,1982-01-01,SS00201,,1982-01-01,ST,True
"MultiLineString ((1099772.15531413001008332 1767755.67328278999775648, 1099771.11653466010466218 1767754.85269899992272258, 1099761.55087416991591454 1767747.29718966991640627, 1099753.32674369006417692 1767745.41333277989178896, 1099742.13740265998058021 1767742.85022991010919213, 1099739.74275809992104769 1767742.30169849004596472, 1099690.29813920008018613 1767730.9754944599699229, 1099618.49466980993747711 1767697.9133638700004667, 1099581.03176717995665967 1767683.04324866994284093, 1099561.85911751003004611 1767676.83238681009970605, 1099561.45690597989596426 1767676.70209547993727028, 1099542.95951169007457793 1767655.4160572299733758, 1099516.45740411011502147 1767643.71935282996855676, 1099488.41199439996853471 1767631.341318029910326, 1099487.0394858499057591 1767630.73546035005711019))",SA001,408303,2723063100,35803035,54000,1989-01-01,SA003,12,600,315.96,,0,0,20119006912.0,1,600-ST-89,IQT903,408303,SA003,,B,210,521,P0,2.0,1989-01-01,SS00201,,1989-01-01,ST,True
"MultiLineString ((1099488.41199439996853471 1767631.341318029910326, 1099489.50960288010537624 1767628.79648647992871702, 1099490.10251391003839672 1767627.41878194990567863))",SA001,408306,2723061000,35803035,54000,1989-01-01,SA003,12,600,4.27,,0,0,20119006912.0,1,600-ST-89,IQT903,408306,SA003,,B,240,520,P0,1.2,1989-01-01,SS00201,,1989-01-01,ST,True
"MultiLineString ((1099516.45740411011502147 1767643.71935282996855676, 1099517.69480864005163312 1767640.92672310001216829, 1099518.30156248994171619 1767639.55619337991811335))",SA001,408305,2723061000,35803035,54000,1989-01-01,SA003,12,600,4.55,,0,0,20119006912.0,1,600-ST-89,IQT903,408305,SA003,,B,240,520,P0,1.2,1989-01-01,SS00201,,1989-01-01,ST,True
"MultiLineString ((1099487.0394858499057591 1767630.73546035005711019, 1099474.04322191001847386 1767624.99950052006170154, 1099472.74173251003958285 1767621.23633337998762727, 1099478.03449174994602799 1767608.45721241994760931, 1099476.63811684004031122 1767607.91008456004783511))",SA001,408307,2723061000,35803035,54000,1989-01-01,SA003,12,500,33.53,,0,0,20119006912.0,1,500-ST-89,IQT903,408307,SA003,,B,240,520,P0,1.2,1989-01-01,SS00201,,1989-01-01,ST,True
"MultiLineString ((1099628.36350417998619378 1767759.69779384997673333, 1099627.70776849007233977 1767759.62876998004503548, 1099626.88615735992789268 1767759.54231994994916022, 1099626.80134646990336478 1767760.64481036993674934, 1099626.5657125199213624 1767763.71163762011565268, 1099631.24494673009030521 1767764.29687468009069562))",SA001,105328,2723061000,35803035,54000,2000-01-01,SA005,10,50,10.39,,0,0,20119006912.0,1,50-PFP-00,IQT903,105328,SA005,,B,240,520,P0,0.8,2000-01-01,SS00201,,2000-01-01,PFP,True
"MultiLineString ((1099533.03974564000964165 1767605.43580348999239504, 1099533.59886592999100685 1767604.04460963001474738, 1099534.87397458008490503 1767600.8715919500682503))",SA001,415695,2723063100,35803035,54000,1989-01-01,SA003,12,700,4.92,,0,0,20119006912.0,1,700-ST-89,IQT903,415695,SA003,,B,240,520,P0,1.2,1989-01-01,SS00201,,1989-01-01,ST,True
"MultiLineString ((1099803.68179728998802602 1767722.52453149994835258, 1099800.62860611011274159 1767719.22657722001895308, 1099799.35677471989765763 1767717.85246981005184352, 1099790.4582386699039489 1767708.23996035009622574, 1099790.19767960999161005 1767707.95853058993816376, 1099740.71331664989702404 1767654.50412129005417228, 1099680.68886900995858014 1767589.66308635007590055, 1099775.76576055004261434 1767500.02187320007942617, 1099776.85824811994098127 1767498.99366850010119379, 1099779.48737868992611766 1767496.50064627989195287, 1099779.99765861011110246 1767496.0195123499725014, 1099798.49977350002154708 1767478.68373213009908795, 1099807.97547308006323874 1767470.37200032011605799, 1099816.59224456991069019 1767462.86106425989419222, 1099826.82386070000939071 1767453.63016491010785103))",SA001,324765,2723063100,35803045,54000,1996-01-01,SA005,4,150,380.83,,0,0,20119006912.0,1,150-DTC-96,IQT903,324765,SA005,,B,210,521,P0,1.1,1996-01-01,SS00201,,1996-01-01,DTC,True
"MultiLineString ((1099748.35370088997296989 1767741.94707486010156572, 1099748.58590660989284515 1767740.8168076800648123, 1099748.73693041992373765 1767740.08824292989447713, 1099748.81450532004237175 1767739.92146611004136503, 1099748.9102101200260222 1767739.80993691994808614, 1099748.96700809989124537 1767739.7548290400300175, 1099749.00394503003917634 1767739.75539617007598281, 1099749.07980133011005819 1767739.70055284001864493, 1099749.30429286998696625 1767739.6669697801116854, 1099750.59046102990396321 1767739.96650478010997176, 1099751.30223560007289052 1767742.07595109008252621, 1099751.61759060993790627 1767742.04685129993595183, 1099751.84574398002587259 1767742.10024217003956437, 1099751.9338584600482136 1767742.15760307991877198, 1099752.03737311996519566 1767742.31817657989449799, 1099752.05147149995900691 1767742.31235708994790912, 1099752.14354852004908025 1767742.50475956010632217, 1099752.18988462002016604 1767742.74339979002252221, 1099752.18932569003663957 1767742.77980342996306717, 1099752.18828630005009472 1767742.84932724991813302, 1099752.18584543000906706 1767743.00830199988558888, 1099752.02452951995655894 1767743.16382674989290535, 1099751.72503387997858226 1767743.33022825000807643, 1099752.31723771011456847 1767744.7560007800348103, 1099752.54928858997300267 1767744.68353874003514647, 1099752.75917835999280214 1767744.68673328007571399, 1099752.83457465004175901 1767744.7258472100365907, 1099752.95190347009338439 1767744.76563304010778666, 1099753.17340688011609018 1767744.99797900998964906, 1099753.26417441992089152 1767745.14036123990081251, 1099753.28444633004255593 1767745.18957773991860449, 1099753.31983706005848944 1767745.36215977999381721, 1099753.32674369006417692 1767745.41333277989178896, 1099753.3620511400513351 1767745.67179249995388091, 1099753.25291404989548028 1767745.88106630998663604, 1099752.93058538995683193 1767746.165056929923594, 1099753.94451157003641129 1767749.70691171009093523, 1099762.90095811989158392 1767751.21405531000345945, 1099766.40362073993310332 1767754.73480118997395039, 1099750.55606793006882071 1767783.90121846995316446, 1099750.33691324992105365 1767784.305799680063501, 1099750.76589652011170983 1767784.69829412992112339, 1099750.80503960000351071 1767784.9537807300221175, 1099750.80498002003878355 1767784.95400440995581448, 1099750.75945788994431496 1767785.12312626000493765, 1099750.62925413995981216 1767785.33311534998938441, 1099750.32749970001168549 1767785.58446270995773375, 1099749.81897131004370749 1767785.4907196699641645, 1099747.22350181010551751 1767790.15032032993622124, 1099747.5848259199410677 1767790.7147129699587822, 1099747.41609741002321243 1767790.97818143991753459, 1099747.22326692007482052 1767791.27915194001980126, 1099746.55980002996511757 1767791.18704458000138402, 1099746.25586904003284872 1767792.43221301003359258, 1099745.46892936993390322 1767795.65161027992144227, 1099745.17676540999673307 1767796.84898056997917593, 1099745.57256537000648677 1767797.05494593991898, 1099745.66948792990297079 1767797.25539588998071849, 1099745.7179136099293828 1767797.35611162008717656, 1099745.71549991006031632 1767797.51514293998479843, 1099745.7133805500343442 1767797.65500409994274378, 1099745.55888244998641312 1767797.95159400999546051, 1099745.40842084004543722 1767798.04928409005515277, 1099744.9161822700407356 1767798.20377049990929663, 1099744.26543806004337966 1767800.9728713498916477, 1099742.57263068994507194 1767808.17632136004976928, 1099742.26629038993269205 1767809.51440642005763948))",SA001,7238,2723061000,35803035,54000,2002-10-14,SA005,4,300,92.75,,0,0,2002200000000.0,1,300-DTC-02,IQT903,7238,SA005,,B,240,520,P0,1.2,2002-10-14,SS00201,,2002-10-14,DTC,True
"MultiLineString ((1099744.9140820000320673 1767730.01784140011295676, 1099742.26471907994709909 1767739.78569682990200818, 1099742.53819385007955134 1767740.0798178999684751, 1099742.67337843007408082 1767740.45783501002006233, 1099742.6576286400668323 1767740.71017669001594186, 1099742.6482634199783206 1767740.85935953003354371, 1099742.46784624992869794 1767741.21855000010691583, 1099742.15895423991605639 1767741.47582376003265381, 1099741.77429576008580625 1767741.59192821988835931, 1099741.67255941010080278 1767741.96830095001496375, 1099741.94606224005110562 1767742.26242244988679886, 1099742.11292490991763771 1767742.65987601992674172, 1099742.13740265998058021 1767742.85022991010919213, 1099742.1433487799949944 1767742.89630673010833561, 1099742.17372951004654169 1767743.13371937000192702, 1099742.10959439002908766 1767743.2077488899230957, 1099742.06764410994946957 1767743.40205197990871966, 1099742.0001534300390631 1767743.43498552008531988, 1099741.79470178997144103 1767743.59985509002581239, 1099741.48821987002156675 1767743.76415605004876852, 1099740.33734245994128287 1767750.66143991006538272, 1099737.83484111004509032 1767770.74513770011253655, 1099736.60002982011064887 1767780.65517789009027183, 1099733.94399157003499568 1767781.73548387992195785, 1099733.0800403100438416 1767781.61637910990975797, 1099732.91657570004463196 1767781.2499435399658978, 1099732.62085699010640383 1767780.9765365500934422, 1099732.24191705998964608 1767780.84270000993274152, 1099732.02718122000806034 1767780.85708970995619893, 1099731.84057550993748009 1767780.86966538010165095, 1099731.48288809997029603 1767781.05213016993366182, 1099731.22623354010283947 1767781.36116059008054435, 1099728.70595669001340866 1767781.01378863002173603))",SA001,226116,2723063100,35803035,54000,1982-01-01,SA005,12,400,62.0,,0,0,20119006912.0,1,400-ST-82,IQT903,226116,SA005,,B,210,521,P0,1.2,1982-01-01,SS00201,,1982-01-01,ST,True
"MultiLineString ((1099742.45053163007833064 1767729.36036300007253885, 1099739.8966996599920094 1767739.28765859990380704, 1099740.17424928001128137 1767739.57785569992847741, 1099740.31452961009927094 1767739.95494037005119026, 1099740.30230830004438758 1767740.19871745002456009, 1099740.29435362992808223 1767740.35659687011502683, 1099740.1178784801159054 1767740.71685852995142341, 1099739.8139623599126935 1767740.97917782003059983, 1099739.43023760989308357 1767741.10029382002539933, 1099739.33245669002644718 1767741.47869247989729047, 1099739.60990616003982723 1767741.76992677990347147, 1099739.75020285998471081 1767742.14594489010050893, 1099739.74275809992104769 1767742.30169849004596472, 1099739.7310653799213469 1767742.54761732998304069, 1099739.55457513988949358 1767742.90886136004701257, 1099739.24964859010651708 1767743.17116513010114431, 1099738.86593892006203532 1767743.29129876010119915, 1099736.79996776999905705 1767751.32141921995207667, 1099690.10909080994315445 1767746.86479973001405597, 1099689.96419176994822919 1767747.84539612010121346, 1099689.59482850995846093 1767748.0057276498991996, 1099689.31936091999523342 1767748.29852306004613638, 1099689.18169555999338627 1767748.67633733991533518, 1099689.18891887995414436 1767748.80379276000894606, 1099689.20453415997326374 1767749.07767162006348372, 1099689.38301085005514324 1767749.43729099002666771, 1099689.69003083999268711 1767749.69689047988504171, 1099687.14315177989192307 1767766.91307981009595096, 1099685.85056651988998055 1767766.80112216994166374, 1099681.99316370999440551 1767766.4671338798943907, 1099679.99687934992834926 1767766.29428736004047096))",SA001,243877,2723061000,35803035,54000,1982-01-01,SA005,12,500,99.0,,0,0,20119006912.0,1,500-ST-82,IQT903,243877,SA005,,B,210,521,P0,1.2,1982-01-01,SS00201,,1982-01-01,ST,True
"MultiLineString ((1099413.0746913100592792 1767399.46786232991144061, 1099414.64269030001014471 1767398.92287209001369774, 1099421.47830391000024974 1767396.44297292991541326, 1099503.36378510994836688 1767363.96172096999362111, 1099512.87982873991131783 1767363.4555133399553597, 1099516.97617898997850716 1767363.79799350001849234, 1099523.0999237799551338 1767365.66253437008708715, 1099549.86579519999213517 1767378.49507399997673929))",SA001,308757,2723063100,35803045,54000,2004-12-01,SA005,4,100,144.0,,0,0,2004540000000.0,1,100-DTC-04,IQT903,308757,SA005,,B,243,520,P0,1.0,2004-12-01,SS00201,,2004-12-01,DTC,True
"MultiLineString ((1099532.51247390010394156 1767366.54325833008624613, 1099531.06782764010131359 1767366.14131996990181506, 1099529.23790386994369328 1767365.63251188001595438, 1099516.83222246007062495 1767362.56315886997617781, 1099513.17275826004333794 1767361.65773306996561587, 1099504.39584608003497124 1767361.84061614004895091, 1099492.44740720000118017 1767365.93233939004130661, 1099491.1587374301161617 1767366.37364513007923961, 1099481.00018727988936007 1767370.76946220989339054, 1099443.5559959199745208 1767385.01396518992260098, 1099419.44407456996850669 1767393.59056958998553455, 1099413.230458710109815 1767395.80070830998010933, 1099411.47744585992768407 1767396.41186438989825547))",SA001,310508,2723063100,35803045,54000,1988-01-01,SA005,9,50,127.93,,0,0,20119006912.0,1,50-PE-88,IQT903,310508,SA005,,B,243,520,P0,0.8,1988-01-01,SS00201,,1988-01-01,PE,True
"MultiLineString ((1099530.15044923010282218 1767313.20576601009815931, 1099528.81818934995681047 1767313.89334321999922395, 1099526.68381520011462271 1767314.99465967994183302, 1099523.40765516995452344 1767316.68541052006185055, 1099517.12035054992884398 1767319.9300764799118042, 1099502.75695441011339426 1767327.34191945008933544, 1099498.49720900994725525 1767329.53966488991864026, 1099486.47084944997914135 1767335.74631150998175144, 1099480.41226093005388975 1767338.87242154008708894, 1099477.06149943009950221 1767340.60214452003128827, 1099469.97807865007780492 1767344.25758053991012275, 1099467.25821445998735726 1767345.66085728001780808, 1099460.25036332011222839 1767349.27646495006047189, 1099457.26039687008596957 1767350.82059791008941829, 1099449.18834883999079466 1767354.98595465999096632, 1099445.81242520990781486 1767356.72716634999960661, 1099434.65067583997733891 1767362.48706152010709047, 1099430.05332231009379029 1767364.85963432001881301, 1099426.52019347995519638 1767366.68248631991446018, 1099421.4381675599142909 1767369.30559148988686502, 1099419.2704831101000309 1767370.42433513002470136, 1099417.59127728990279138 1767371.31161091011017561))",SA001,106662,2723063100,35803045,54000,1997-01-01,SA005,10,80,126.71,,0,0,20119006912.0,1,80-PFP-97,IQT903,106662,SA005,,B,243,520,P0,1.0,1997-01-01,SS00201,,1997-01-01,PFP,True
