긴급복구공사일련번호,담당부서ID,담당부서명,용수구분,용수구분명,용도구분,용도구분명,민원접수번호,접수일시,작업시작일시,작업종료일시,공사개요,구 구분코드,구군,주소,중구역번호,소구역번호,지시번호,공사일련번호,공사명,복구공사구분,복구공사구분값,도로구분코드,도로구분,시공년도,탐사구분(1단계),탐사구분(1단계) 값,탐사구분(2단계),탐사구분(2단계) 값,누수관경코드,누수관경,누수관종코드,누수관종코드명,누수부위코드,누수부위코드명,누수원인코드,누수원인코드명,누수구분코드,누수구분명,누수부위형태코드,누수부위형태코드명,파열상태코드,파열상태,측정수압,누수일수,시간당 누수량,누수량,방지량,살수량,총공사비,과수압구역(여부),위도,경도,작업일시
201604366,54000,북부사업소,,,5.0,급수관,201607190018.0,201607190910.0,201607270900.0,201607271200.0,d=100×15㎜분기점수선,B,북구,북구 산격동 1406-34,520.0,480.0,664.0,20169009517,북구 산격로14길 16 (산격동) / 1406-34번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,2.0,1/2,4.0,209.0,1.0,"3,712","3,232",0.0,"210,290",N,35.8959178,128.6070107,2016-07-19 09:10:00
202103953,54000,북부사업소,SS00201,생활용수,4.0,배수지관,202106160376.0,202106161719.0,,202106161830.0,D40 접합부 수선,B,북구,북구 산격동 1406-37,520.0,480.0,503.0,20219006714,"북구 대학로25길 54 (산격동,태화아트빌) / 1406-37번지",U,지하누수,1.0,공도,,1.0,자체,1.0,주간,5.0,40.0,5.0,PFP관,101.0,직관,2.0,부식,1,누수,4.0,직관,10.0,1/500,3.0,91.0,6.0,"13,104","26,208",0.0,"644,430",,35.8955879,128.6064074,2021-06-16 17:19:00
202103933,54000,북부사업소,,,4.0,배수지관,202106080367.0,202106081542.0,,202106081750.0,D80X40 분기대교체,B,북구,북구 산격동 1406-45,520.0,480.0,483.0,20219006689,북구 대학로25길 56 (산격동) / 1406-45번지,U,지하누수,1.0,공도,,2.0,용역,,,5.0,40.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,2.0,1/2,3.0,87.0,4.0,"8,352","17,472",0.0,"629,100",,35.8955894,128.6061974,2021-06-08 15:42:00
201600807,54000,북부사업소,,,5.0,급수관,201601190205.0,201601191315.0,201601191330.0,201601191600.0,D=20㎜ 연결부 수선,B,북구,북구 산격동 1407-13,520.0,480.0,31.0,20169001810,북구 대학로25길 49-1 (산격동) / 1407-13번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,2.0,20.0,6.0,스텐레스관,101.0,직관,2.0,부식,1,누수,4.0,직관,5.0,1/7,3.0,19.0,1.0,447,"4,281",0.0,"185,390",N,35.8953065,128.6067474,2016-01-19 13:15:00
201902012,54000,북부사업소,,,4.0,배수지관,201903250004.0,201903250855.0,,201903280933.0,D80 제수변 스핀들누수 수선,B,북구,북구 산격동 1407-41,520.0,480.0,242.0,20199003667,북구 산격로10길 15 (산격동) / 1407-41번지,U,지하누수,1.0,공도,,2.0,용역,,,7.0,80.0,9.0,변류,401.0,본체,1.0,노후,1,누수,1.0,소켓,5.0,1/7,3.0,84.0,,0,0,0.0,"634,880",N,35.8950599,128.6068585,2019-03-25 08:55:00
202000989,54000,북부사업소,,,5.0,급수관,202002030101.0,202002031008.0,,202002031412.0,D15mm 계량기보호통교체 및 확인굴착,B,북구,북구 산격동 1407-41 반올림피자샵 ,520.0,480.0,856.0,20209002017,"북구 산격로10길 15 (산격동,반올림피자샵) / 1407-41번지",U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,34.0,0.0,147,786,0.0,"1,001,540",N,35.8950599,128.6068585,2020-02-03 10:08:00
201904305,54000,북부사업소,,,4.0,배수지관,201908050013.0,201908050855.0,,201908061800.0,D100×25 분기점누수수선,B,북구,북구 산격동 1407-54 옥스포드수학 ,520.0,480.0,514.0,20199008131,"북구 산격로10길 9 (산격동,옥스포드수학) / 1407-54번지",U,지하누수,1.0,공도,,2.0,용역,,,3.0,25.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,6.0,1/10,4.0,217.0,1.0,"7,291","6,115",,"887,500",N,35.8950278,128.6062918,2019-08-05 08:55:00
201604697,54000,북부사업소,,,4.0,배수지관,201608220639.0,201608221730.0,,201608231011.0,D=80*15분기점수선,B,북구,북구 산격동 1407-56,520.0,480.0,793.0,20169010353,북구 대학로9길 48 (산격동) / 1407-56번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,7.0,1/4,2.0,235.0,0.0,"1,466","1,136",0.0,"349,090",N,35.8951585,128.6060191,2016-08-22 17:30:00
201206971,54000,북부사업소,,,5.0,급수관,,201211190900.0,,,D=15 계량기통 수선,B,북구,북구 산격동 1408,520.0,480.0,980.0,20129013269,북구 산격동 1408,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,142.0,0.0,239,306,,"299,580",N,35.8959163,128.6058311,2012-11-19 09:00:00
201600837,54000,북부사업소,,,5.0,급수관,201601210031.0,201601210925.0,201601211004.0,201601211321.0,D=13mm보호통 교체,B,북구,북구 산격동 1409-19,520.0,490.0,47.0,20169001840,북구 대학로9길 42-2 (산격동) / 1409-19번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,2.0,부식,1,누수,1.0,소켓,5.0,1/7,3.0,21.0,0.0,55,480,,"337,780",N,35.8945458,128.6062248,2016-01-21 09:25:00
201602050,54000,북부사업소,,,5.0,급수관,201603180169.0,201603181302.0,201603181330.0,201603181600.0,"D=100×25㎜ 분기점 수선,하월",B,북구,북구 산격동 1409-21,520.0,490.0,284.0,20169004390,북구 대학로9길 40-2 (산격동) / 1409-21번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,2.0,20.0,6.0,스텐레스관,201.0,이형관,14.0,접합부이완,1,누수,1.0,소켓,6.0,1/10,3.0,78.0,0.0,243,568,0.0,"326,300",N,35.8944989,128.6060147,2016-03-18 13:02:00
201900270,54000,북부사업소,,,5.0,급수관,201812200357.0,201812201529.0,,201812201630.0,100(구)분기점폐쇄,B,북구,북구 산격동 1410-6 힐하우스(원룸),520.0,490.0,1380.0,20199000540,"북구 산격로8길 3, 원룸 (산격동,힐하우스) / 1410-6번지",U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,5.0,1/7,3.0,353.0,0.0,"1,525",786,0.0,"848,700",N,35.8937395,128.6055498,2018-12-20 15:29:00
201604343,54000,북부사업소,,,5.0,급수관,201607200395.0,201607201712.0,201607270900.0,201607271200.0,D=15㎜ 통전 연결부 수선,B,북구,북구 산격동 1410-9 아트라스 ,520.0,490.0,676.0,20169009494,"북구 대학로9길 35 (산격동,아트라스) / 1410-9번지",U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,2.0,1/2,3.0,209.0,0.0,"1,956","1,704",,"363,750",N,35.8939504,128.6058123,2016-07-20 17:12:00
201902000,54000,북부사업소,,,5.0,급수관,201903120282.0,201903120848.0,,201903140901.0,D80*25 분기점누수수선,B,북구,북구 산격동 1411-13 신동스마트룸 ,520.0,490.0,209.0,20199003651,"북구 대학로9길 24-3 (산격동,신동스마트룸) / 1411-13번지",U,지하누수,1.0,공도,,2.0,용역,,,3.0,25.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,71.0,0.0,750,"1,922",0.0,"1,150,910",N,35.8931406,128.6061747,2019-03-12 08:48:00
201803790,54000,북부사업소,,,5.0,급수관,201805030733.0,201805031100.0,,201805031400.0,STS D=15㎜(구)관폐쇄,B,북구,북구 산격동 1411-24,520.0,490.0,631.0,20189006584,북구 산격로8길 8 (산격동) / 1411-24번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,,,3.0,122.0,0.0,146,218,0.0,"212,530",N,35.8935497,128.6061279,2018-05-03 11:00:00
803124,54000,북부사업소,,,0.0,,,200802110900.0,,,노후 지하식소화전(80)폐쇄 ,B,북구,북구 산격동 1412-24,520.0,490.0,104.0,20089006136,산격3동 1412-24번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,7.0,80.0,99.0,기타,401.0,본체,1.0,노후,1,누수,,,,,,1.0,,0,0,,,N,35.8926445,128.6060532,2008-02-11 09:00:00
201904726,54000,북부사업소,,,5.0,급수관,201909160024.0,201909160911.0,,201909231504.0,D15 계량기보호통교체수선,B,북구,북구 산격동 1412-35 김상진헤어,520.0,490.0,565.0,20199008990,"북구 대학로13길 9 (산격동,김상진헤어) / 1412-35번지",U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,6.0,1/10,4.0,256.0,0.0,553,393,0.0,"673,580",N,35.8926412,128.6075201,2019-09-16 09:11:00
201403320,54000,북부사업소,,,5.0,급수관,201406300010.0,201406300842.0,201406300842.0,201406301125.0,D25mm 접합부 수선,B,북구,북구 산격동 1413-11 불곰구이 ,520.0,490.0,672.0,20149007565,"북구 산격로 32 (산격동,불곰구이) / 1413-11번지",U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,181.0,0.0,304,306,0.0,"346,920",N,35.8932908,128.6053603,2014-06-30 08:42:00
201902015,54000,북부사업소,,,5.0,급수관,201903250006.0,201903250856.0,,201903280934.0,D100*13 분기대 수선,B,북구,북구 산격동 1413-16,520.0,490.0,244.0,20199003671,북구 대학로9길 25-2 (산격동) / 1413-16번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,4.0,1/5,4.0,84.0,0.0,585,"1,267",0.0,"855,340",N,35.8931854,128.6057473,2019-03-25 08:56:00
202100494,54000,북부사업소,,,5.0,급수관,202101180477.0,202101181346.0,,202101201600.0,D13마개처리,B,북구,북구 산격동 1413-27,520.0,490.0,100.0,20219000870,"북구 산격로 36 (산격동,휴대폰) / 1413-27번지",U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,99.0,기타,9901.0,기타,1.0,노후,1,누수,1.0,소켓,8.0,1/50,3.0,9.0,3.0,648,"13,104",,"232,340",,35.8935606,128.6053668,2021-01-18 13:46:00
201902067,54000,북부사업소,,,5.0,급수관,201903250007.0,201903250857.0,,201904050815.0,D200*25 분기점누수수선,B,북구,북구 산격동 1413-8,520.0,490.0,245.0,20199003837,북구 산격로 30 (산격동) / 1413-8번지,U,지하누수,1.0,공도,,2.0,용역,,,3.0,25.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,5.0,1/7,3.0,84.0,1.0,"1,734","3,756",0.0,"628,670",N,35.8931473,128.6053519,2019-03-25 08:57:00
201906032,54000,북부사업소,,,5.0,급수관,201911210434.0,201911211712.0,,201911221800.0,PFP D40×15 구분기점폐쇄수선,B,북구,북구 산격동 1414-1 마사 ,520.0,490.0,673.0,20199011252,"북구 산격로6길 18 (산격동,마사) / 1414-1번지",U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,5.0,1/7,4.0,325.0,0.0,"1,638",917,,"539,580",N,35.8923979,128.60716,2019-11-21 17:12:00
202000988,54000,북부사업소,,,4.0,배수지관,202002030098.0,202002031006.0,,202002031411.0,D100mm 직관부 접합부누수 수선,B,북구,북구 산격동 1414-61 최군맥주 ,520.0,490.0,855.0,20209002016,"북구 산격로6길 22 (산격동,최군맥주) / 1414-61번지",U,지하누수,1.0,공도,,2.0,용역,,,8.0,100.0,5.0,PFP관,101.0,직관,1.0,노후,1,누수,4.0,직관,21.0,1/300,4.0,34.0,1.0,432,"2,315",0.0,"523,990",N,35.892458,128.6074693,2020-02-03 10:06:00
201503075,54000,북부사업소,,,5.0,급수관,201506250164.0,201506251029.0,,201507091751.0,D13mm 인입선 수선,B,북구,북구 산격동 1414-70,520.0,490.0,369.0,20159007865,북구 대학로9길 14-5 (산격동) / 1414-70번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,101.0,직관,1.0,노후,1,누수,4.0,직관,4.0,1/5,3.0,176.0,1.0,"2,154","2,228",,"208,020",N,35.892233,128.6062489,2015-06-25 10:29:00
201503212,54000,북부사업소,,,,,201506230239.0,201506231115.0,,201506291122.0,터파기 확인결과 미누수,B,북구,북구 산격동 1414-85,520.0,490.0,360.0,20159008137,북구 산격로6길 8-1 (산격동) / 1414-85번지,U,지하누수,,,,1.0,자체,1.0,주간,,,,,,,,,2,미누수,,,,,,,,,,,"397,330",N,35.8924093,128.606037,2015-06-23 11:15:00
201803677,54000,북부사업소,,,5.0,급수관,201805170468.0,201805170915.0,,201805171150.0,계량기보호통교체,B,북구,북구 산격동 1416-10,520.0,490.0,672.0,20189006463,북구 대학로 59-22 (산격동) / 1416-10번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,,,3.0,168.0,0.0,121,131,0.0,"933,110",N,35.891736,128.6067072,2018-05-17 09:15:00
201803670,54000,북부사업소,,,5.0,급수관,201805150137.0,201805151314.0,,201805151510.0,분기점수선,B,북구,북구 산격동 1416-11,520.0,490.0,666.0,20189006455,북구 대학로 59-24 (산격동) / 1416-11번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,,,3.0,166.0,0.0,80,87,0.0,"288,120",N,35.8917384,128.6065541,2018-05-15 13:14:00
201904488,54000,북부사업소,,,5.0,급수관,201908210012.0,201908210842.0,,201909060951.0,D80×25 분기대교체수선,B,북구,북구 산격동 1416-9 금광블루빌,520.0,490.0,533.0,20199008606,"북구 대학로 59-16 (산격동,금광블루빌) / 1416-9번지",U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,7.0,1/4,4.0,233.0,0.0,"2,069","1,616",0.0,"700,390",N,35.891616,128.6067147,2019-08-21 08:42:00
201800032,54000,북부사업소,,,5.0,급수관,201711170349.0,201711171621.0,,201711171750.0,PFP 40×15분기점수선,B,북구,북구 산격동 1418-7,520.0,490.0,1150.0,20189000190,북구 산격로 12-2 (산격동) / 1418-7번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,1,누수,2.0,반도,5.0,1/7,4.0,321.0,0.0,"1,618",917,0.0,"828,310",N,35.89152,128.6055689,2017-11-17 16:21:00
201404980,54000,북부사업소,,,5.0,급수관,201409040018.0,201409040903.0,201409040903.0,201409041130.0,D13mm 계량기보호통 교체,B,북구,북구 산격동 1422-1 리치웰빙,520.0,470.0,905.0,20149011474,"북구 산격로 57-2 (산격동,리치웰빙) / 1422-1번지",U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,2.0,부식,1,누수,1.0,소켓,6.0,1/10,3.0,66.0,0.0,111,306,0.0,"608,280",N,35.8957088,128.6050327,2014-09-04 09:03:00
201806713,54000,북부사업소,,,5.0,급수관,201810120174.0,201810121315.0,,201810121610.0,"1차: 직관부수선(수압약함)
2차: 분기점 부단수 천공
(수-258)",B,북구,북구 산격동 1424-2,520.0,470.0,1151.0,20189011988,북구 산격로북9길 2-1 (산격동) / 1424-2번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,101.0,직관,2.0,부식,1,누수,4.0,직관,7.0,1/4,3.0,285.0,1.0,"4,378","2,796",0.0,"1,162,060",N,35.8953882,128.6029958,2018-10-12 13:15:00
201904483,54000,북부사업소,,,5.0,급수관,201908120004.0,201908120852.0,,201908121800.0,D15 계량기보호통교체수선,B,북구,북구 산격동 1424-22,520.0,470.0,522.0,20199008601,북구 산격로9길 14-7 (산격동) / 1424-22번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,224.0,0.0,968,786,,"582,830",N,35.8952829,128.6036773,2019-08-12 08:52:00
202201770,54000,북부사업소,SS00201,생활용수,5.0,급수관,202202180217.0,202202181308.0,,202202211630.0,D15 보호통 교체,B,북구,북구 산격동 1425-3,520.0,470.0,140.0,20229002699,북구 산격로 39-2 (산격동) / 1425-3번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,4.0,직관,6.0,1/10,2.0,25.0,0.0,126,917,,"677,570",,35.8940489,128.6048683,2022-02-18 13:08:00
202002757,54000,북부사업소,,,5.0,급수관,202006080116.0,202006081045.0,,202006081641.0,"D13mm 직관부수선
",B,북구,북구 산격동 1430-34,520.0,470.0,244.0,20209005433,북구 대구체육관로9길 16-1 (산격동) / 1430-34번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,6.0,1/10,4.0,80.0,0.0,173,393,0.0,"801,540",N,35.8933403,128.6041584,2020-06-08 10:45:00
201902008,54000,북부사업소,,,5.0,급수관,201903220011.0,201903220857.0,,201903270840.0,D80*15 분기점누수수선,B,북구,북구 산격동 1430-34,520.0,470.0,232.0,20199003659,북구 대구체육관로9길 16-1 (산격동) / 1430-34번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,81.0,0.0,350,786,0.0,"911,370",N,35.8933403,128.6041584,2019-03-22 08:57:00
201802124,54000,북부사업소,,,5.0,급수관,201802230461.0,201802231410.0,,201802231600.0,DTC 80×15분기점수선,B,북구,북구 산격동 1430-34,520.0,470.0,365.0,20189003345,북구 대구체육관로9길 16-1 (산격동) / 1430-34번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,3.0,1/3,3.0,54.0,0.0,557,"1,878",0.0,"811,010",N,35.8933403,128.6041584,2018-02-23 14:10:00
201905915,54000,북부사업소,,,5.0,급수관,201912020086.0,201912020944.0,,201912061800.0,"1차 D15 계량기보호통교체수선
2차 재굴착 급수 연결 // 조례위반사실 요금계 조덕현 주임 통보",B,북구,북구 산격동 1433-18,520.0,470.0,693.0,20199011106,북구 산격로 15-6 (산격동) / 1433-18번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,336.0,0.0,"1,452",786,0.0,"947,260",N,35.8919931,128.6048395,2019-12-02 09:44:00
201803272,54000,북부사업소,,,5.0,급수관,201804170094.0,201804171030.0,,201804171330.0,PFP 50×15분기점수선,B,북구,북구 산격동 1434-10,520.0,461.0,578.0,20189005670,북구 산격로서9길 16-12 (산격동) / 1434-10번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,5.0,PFP관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,,,3.0,107.0,0.0,128,218,0.0,"317,700",N,35.8955827,128.6009649,2018-04-17 10:30:00
202203959,54000,북부사업소,SS00201,생활용수,5.0,급수관,202206160276.0,202206161644.0,,202206161800.0,D15보호통 교체,B,북구,북구 산격동 1434-48,520.0,461.0,438.0,20229006431,북구 산격로11길 36-5 (산격동) / 1434-48번지,U,지하누수,2.0,사유지,2022.0,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,4.0,직관,6.0,1/10,3.0,84.0,0.0,504,"1,092",,"650,520",N,35.8960865,128.6010963,2022-06-16 16:44:00
201905161,54000,북부사업소,,,5.0,급수관,201910100003.0,201910100828.0,,201910101040.0,D15 계량기보호통교체수선,B,북구,북구 산격동 1434-56,520.0,461.0,611.0,20199009838,북구 산격로11길 35-16 (산격동) / 1434-56번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,,,3.0,280.0,0.0,336,218,0.0,"669,330",N,35.8953934,128.6011361,2019-10-10 08:28:00
202203952,54000,북부사업소,SS00201,생활용수,5.0,급수관,202206130081.0,202206131022.0,,202206131800.0,D15 보호통 교체,B,북구,북구 산격동 1434-6,520.0,461.0,431.0,20229006423,북구 연암공원로14길 14-4 (산격동) / 1434-6번지,U,지하누수,2.0,사유지,2022.0,2.0,용역,,,1.0,15.0,6.0,스텐레스관,101.0,직관,1.0,노후,1,누수,4.0,직관,6.0,1/10,3.0,82.0,0.0,492,"1,092",,"813,730",N,35.8962904,128.6010969,2022-06-13 10:22:00
202102313,54000,북부사업소,,,4.0,배수지관,202103030114.0,202103030946.0,,202103031235.0,D100x13mm 구분기점폐쇄,B,북구,북구 산격동 1434-87,520.0,461.0,229.0,20219003761,북구 산격로11길 37 (산격동) / 1434-87번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,31.0,1.0,372,"2,184",0.0,"837,480",N,35.8957377,128.6011203,2021-03-03 09:46:00
202000992,54000,북부사업소,,,4.0,배수지관,202002030120.0,202002031015.0,,202002031408.0,D80mm 제수변 접합부 수선,B,북구,북구 산격동 1435-12,520.0,461.0,859.0,20209002020,북구 산격로서9길 22 (산격동) / 1435-12번지,U,지하누수,1.0,공도,,2.0,용역,,,7.0,80.0,9.0,변류,402.0,접합부,1.0,노후,1,누수,4.0,직관,21.0,1/300,4.0,34.0,0.0,269,"1,441",0.0,"537,060",N,35.8951736,128.6005645,2020-02-03 10:15:00
201806021,54000,북부사업소,,,4.0,배수지관,201809100561.0,201809100850.0,,201809101150.0,분기점연결부수선,B,북구,북구 산격동 1435-42,520.0,10.0,1055.0,20189010918,북구 연암공원로10길 19-2 (산격동) / 1435-42번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,2.0,닥타일관,201.0,이형관,11.0,볼트이완,1,누수,2.0,반도,9.0,1/100,3.0,253.0,0.0,61,44,,"1,322,280",N,35.8944666,128.6007764,2018-09-10 08:50:00
201405700,54000,북부사업소,,,5.0,급수관,201410100229.0,201410101313.0,201410101313.0,201410101530.0,D25*15mm 분기점 수선,B,북구,북구 산격동 1435-49,520.0,461.0,997.0,20149013169,북구 산격로서9길 14-13 (산격동) / 1435-49번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,5.0,1/7,3.0,102.0,1.0,"1,564","2,795",0.0,"139,960",N,35.8952894,128.6011513,2014-10-10 13:13:00
201604346,54000,북부사업소,,,5.0,급수관,201607270102.0,201607271031.0,,201607271311.0,PFP d=80×15분교체 및 CI->STS d=15보호통교체,B,북구,북구 산격동 1435-54,519.0,450.0,701.0,20169009497,북구 산격로서9길 15 (산격동) / 1435-54번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,2.0,1/2,3.0,209.0,1.0,"3,210","2,796",0.0,"1,191,660",N,35.8949974,128.6011109,2016-07-27 10:31:00
201703298,54000,북부사업소,,,4.0,배수지관,201706070083.0,201706071007.0,201706071030.0,201706071300.0,구분기점 폐쇄,B,북구,북구 산격동 1436-20,520.0,461.0,510.0,20179007141,북구 연암공원로10길 23 (산격동) / 1436-20번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,3.0,25.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,7.0,1/4,6.0,159.0,2.0,"8,166","9,348",0.0,"1,011,420",N,35.8944816,128.6011167,2017-06-07 10:07:00
9910221,54000,북부사업소,,,0.0,,,20060816000000.0,,,50*15수선,B,북구,북구 산격동 1437,520.0,243.0,,20065400010221,산격4동 1437-142,U,지하누수,,,,,,,,1.0,15.0,99.0,,302.0,,99.0,기타,1,누수,,,0.0,,,365.0,0.0,"3,416","3,416",,,,35.8952896,128.6012526,2006-08-16 00:00:00
202003019,54000,북부사업소,,,5.0,급수관,202006290530.0,202006291623.0,,202007010804.0,EPS D50*15 니플교체,B,북구,북구 산격동 1437-15,520.0,243.0,299.0,20209005820,북구 산격로서9길 8-24 (산격동) / 1437-15번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,6.0,1/10,4.0,91.0,0.0,197,393,0.0,"401,500",N,35.8954243,128.6020765,2020-06-29 16:23:00
201601991,54000,북부사업소,,,5.0,급수관,201603070121.0,201603071009.0,,201603071200.0,D=15㎜ 직관부수선 ,B,북구,북구 산격동 1437-22,520.0,243.0,236.0,20169004269,북구 산격로서9길 8 (산격동) / 1437-22번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,2.0,20.0,6.0,스텐레스관,101.0,직관,2.0,부식,1,누수,2.0,반도,4.0,1/5,3.0,66.0,1.0,"1,093","3,014",,"1,132,640",N,35.8951768,128.6018861,2016-03-07 10:09:00
202202273,54000,북부사업소,SS00201,생활용수,5.0,급수관,202203030052.0,202203030922.0,,202203031500.0,D40X15 EPS 접합부 교체,B,북구,북구 산격동 1437-40,520.0,243.0,182.0,20229003621,북구 산격로서9길 8-43 (산격동) / 1437-40번지,U,지하누수,2.0,사유지,2022.0,2.0,용역,,,1.0,15.0,99.0,기타,9901.0,기타,1.0,노후,1,누수,3.0,연부,4.0,1/5,2.0,31.0,0.0,149,874,,"479,190",,35.895618,128.6016666,2022-03-03 09:22:00
201503579,54000,북부사업소,,,5.0,급수관,201507060002.0,201507060716.0,,201507061000.0,D=50*15mm 분기점 수선,B,북구,북구 산격동 1437-7,520.0,243.0,393.0,20159009203,북구 산격로서9길 8-46 (산격동) / 1437-7번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,5.0,PFP관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,6.0,0.0,10,306,0.0,"764,380",N,35.89565,128.6023315,2015-07-06 07:16:00
201604368,54000,북부사업소,,,5.0,급수관,201607270099.0,201607271029.0,201607271500.0,201607271700.0,D=15㎜ 직관부 수선,B,북구,북구 산격동 1437-82,520.0,243.0,699.0,20169009519,북구 연암공원로10길 33-5 (산격동) / 1437-82번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,2.0,1/2,4.0,209.0,0.0,"2,257","1,966",,"749,410",N,35.894683,128.6021927,2016-07-27 10:29:00
