NO,접수번호,부서,정산년월,지시번호,공사명,공사유형,탐사구분,주소,접수일시,작업시작,작업종료,용도구분,구군,중구역번호,소구역번호,도로구분,누수관경,누수관종,누수부위,누수원인,손괴원인,누수시간,누수량,용수구분,GIS 입력,위도,경도,epsg5179위도,epsg5179경도
275,20180910-0561,북부사업소,201809,1055 ,북구 연암공원로10길 19-2 (산격동) / 1435-42번지,지하-공도,용역,산격동 1435-42,2018-09-10 08:50,,2018-09-10 11:50,배수지관,북구,0520,1,공도,15 ,닥타일관,이형관,볼트이완,,253일,61 ,,입력,35.8944661,128.60077,1099343.724,1766987.824
276,20180910-0278,북부사업소,201809,1053 ,북구 연암로12길 7-1 (산격동) / 1038-1번지,지상-사유지,,연암로12길 7-1 (산격동) / 1038-1번지,2018-09-10 12:57,,2018-09-10 14:50,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),앵글밸브,볼트이완,,,,,미입력,35.8918392,128.5970672,1099012.807,1766692.693
277,20180903-0634,북부사업소,201809,1024 ,북구 산격동 1442-54,지하-공도,용역,산격동 1442-54,2018-09-03 17:34,,2018-09-04 11:00,급수관,북구,0520,47,공도,15 ,부분기대,부분기대,부식,,246일,"1,476 ",,미입력,35.8907519,128.6023757,1099493.29,1766577.482
278,20180903-0328,북부사업소,201809,1022 ,북구 연암공원로12길 3-1 (산격동) / 1159-3번지,지상-사유지,,연암공원로12길 3-1 (산격동) / 1159-3번지,2018-09-03 13:15,,2018-09-03 15:10,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),연결부,부식,,,,,미입력,35.8959502,128.5997643,1099251.104,1767151.417
279,20180830-0143,북부사업소,201808,1012 ,북구 산격동 1445-9 관사 ,지상-공도,,산격동 1445-9 관사 ,2018-08-30 10:45,,2018-08-30 13:40,급수관,북구,0520,58,공도,25 ,스텐레스관,직관,부식,,1시간,3 ,,미입력,35.891527,128.6011233,1099379.284,1766662.181
280,20180830-0019,북부사업소,201808,1009 ,북구 산격로14길 28-1 (산격동) / 1311-57번지,지상-사유지,,산격로14길 28-1 (산격동) / 1311-57번지,2018-08-30 09:05,,2018-08-30 11:50,급수관,북구,0520,48,사유지,15 ,계량기보호통(실),계량기보호통,부식,,,,,미입력,35.8958924,128.6083952,1100030.125,1767153.808
281,20180822-0437,북부사업소,201808,985 ,"북구 연암공원로11길 3-24 (산격동,금고본인) / 1167-3번지",기타,,산격동 1167-3 금고본인,2018-08-22 16:02,,2018-08-22 18:00,배수지관,북구,0520,46-1,,,,,,,,,,미입력,35.8964238,128.5987898,1099162.563,1767202.959
282,20180821-0199,북부사업소,201808,983 ,북구 산격로서9길 8-39 (산격동) / 1437-35번지,지상-사유지,,산격로서9길 8-39 (산격동) / 1437-35번지,2018-08-21 11:31,,2018-08-21 14:30,급수관,북구,0520,59,사유지,15 ,계량기보호통(실),연결부,부식,,,,,미입력,35.895551,128.6017342,1099429.389,1767109.141
283,20180820-0276,북부사업소,201808,980 ,북구 연암로12길 6-30 (산격동) / 1007번지,지상-공도,,연암로12길 6-30 (산격동) / 1007번지,2018-08-20 11:33,,2018-08-20 17:11,배수지관,북구,0520,46-1,공도,25 ,스텐레스관,직관,부식,,1시간,4 ,,입력,35.8915889,128.598297,1099124.116,1766666.177
284,20180717-0446,북부사업소,201807,883 ,북구 대동로4길 18-4 (산격동) / 1250-20번지,기타,,산격동 1250-20,2018-07-17 08:46,,2018-07-17 11:50,급수관,북구,0520,48,,,,,,,,,,미입력,35.8969054,128.6089325,1100077.342,1767266.719
285,20180714-0023,북부사업소,201807,872 ,북구 대학로23길 25-2 (산격동) / 1331-10번지,지하-공도,용역,산격동 1331-10,2018-07-14 11:41,,2018-07-14 13:40,배수지관,북구,0520,49,공도,25 ,부분기대,부분기대,부식,,195일,"1,123 ",,입력,35.8935863,128.6095684,1100138.913,1766899.219
286,20180711-0181,북부사업소,201807,862 ,"북구 산격로13길 35-11 (산격동,로타리수퍼) / 1186-22번지",지상-사유지,,"산격로13길 35-11 (산격동,로타리수퍼) / 1186-22번지",2018-07-11 14:03,,2018-07-11 16:00,급수관,북구,0520,24-3,사유지,15 ,계량기보호통(실),계량기보호통,부식,,,,,미입력,35.8971832,128.6015637,1099411.96,1767290.01
287,20180708-0009,북부사업소,201807,853 ,북구 연암로4길 22-6 (산격동) / 1498-69번지,지상-사유지,,연암로4길 22-6 (산격동) / 1498-69번지,2018-07-08 11:30,,2018-07-08 14:30,급수관,북구,0520,47,사유지,15 ,스텐레스관,직관,부식,,,,,미입력,35.8895266,128.6026301,1099517.785,1766441.832
288,20180704-0649,북부사업소,201807,839 ,북구 연암공원로7길 6-2 (산격동) / 1135-28번지,미누수,,산격동 1135-28,2018-07-04 17:49,,2018-07-04 19:00,,북구,0520,46-1,,,,,,,,,,미입력,35.8945458,128.5979992,1099093.552,1766993.851
289,20180625-0253,북부사업소,201806,804 ,북구 연암공원로14길 19-7 (산격동) / 1186-49번지,지상-공도,,연암공원로14길 19-7 (산격동) / 1186-49번지,2018-06-25 11:41,,2018-06-25 13:40,급수관,북구,0520,24-3,공도,20 ,부분기대,부분기대,부식,,1시간,1 ,,미입력,35.8967521,128.6021598,1099466.297,1767242.799
290,20180615-0020,북부사업소,201806,769 ,북구 대학로9길 85 (산격동) / 1234-22번지,지하-미누수,용역,산격동 1234-22,2018-06-15 09:11,,2018-06-15 11:50,,북구,0520,48,,,,,,,,,,미입력,35.8981027,128.6074495,1099941.996,1767398.005
291,20180612-0330,북부사업소,201806,761 ,북구 산격로북9길 9-16 (산격동) / 1195-6번지,지하-사유지,자체-주간,산격동 1195-6,2018-06-12 17:00,,2018-06-12 19:00,급수관,북구,0520,24-3,사유지,15 ,PFP관,이형관,부식,,163일,196 ,,미입력,35.8962936,128.6021053,1099461.952,1767191.888
292,20180607-0420,북부사업소,201806,747 ,"북구 대동로 38 (산격동,화장품백화점) / 1266-11번지",지상-공도,,"대동로 38 (산격동,화장품백화점) / 1266-11번지",2018-06-07 16:03,,2018-06-07 18:00,급수관,북구,0520,49,공도,15 ,부분기대,부분기대,부식,,1시간,0 ,,입력,35.8968172,128.6106865,1100235.752,1767258.734
293,20180531-0633,북부사업소,201805,726 ,북구 대학로25길 40 (산격동) / 1311-46번지,지하-공도,용역,산격동 1311-46,2018-05-31 09:13,,2018-06-05 10:00,배수지관,북구,0520,48,공도,15 ,부분기대,부분기대,부식,,151일,435 ,,입력,35.8956039,128.6080552,1099999.803,1767121.46
294,20180531-0632,북부사업소,201805,725 ,북구 산격로14길 31-1 (산격동) / 1310-16번지,지하-공도,용역,산격동 1310-16,2018-05-31 09:12,,2018-06-05 10:01,급수관,북구,0520,48,공도,20 ,부분기대,부분기대,부식,,150일,612 ,,입력,35.8962242,128.608729,1100059.833,1767190.953
295,20180531-0631,북부사업소,201805,724 ,북구 산격로 74-9 (산격동) / 1231-9번지,지하-공도,용역,산격동 1231-9,2018-05-31 09:11,,2018-06-05 10:02,급수관,북구,0520,48,공도,25 ,스텐레스관,직관,부식,,150일,324 ,,미입력,35.8971394,128.60598,1099810.585,1767289.654
296,20180531-0239,북부사업소,201805,718 ,북구 산격로11길 41-1 (산격동) / 1161-65번지,지상-공도,,산격로11길 41-1 (산격동) / 1161-65번지,2018-05-31 11:34,,2018-05-31 13:30,급수관,북구,0520,46-1,공도,15 ,부분기대,부분기대,부식,,1시간,0 ,,입력,35.895766,128.6007411,1099339.491,1767131.979
297,20180522-0021,북부사업소,201805,679 ,북구 대구체육관로2길 13 (산격동) / 1442-16번지,지상-공도,,대구체육관로2길 13 (산격동) / 1442-16번지,2018-05-22 14:50,,2018-05-22 16:50,급수관,북구,0520,47,공도,15 ,PFP관,이형관,노후,,1시간,0 ,,미입력,35.8900772,128.6017614,1099438.689,1766502.02
298,20180517-0468,북부사업소,201805,672 ,북구 대학로 59-22 (산격동) / 1416-10번지,지하-공도,용역,산격동 1416-10,2018-05-17 09:15,,2018-05-17 11:50,급수관,북구,0520,49,공도,15 ,스텐레스관,이형관,노후,,168일,121 ,,미입력,35.8917846,128.6067134,1099883.501,1766696.454
299,20180516-0002,북부사업소,201805,669 ,북구 연암공원로13길 12-3 (산격동) / 1180-131번지,지하-공도,자체-주간,산격동 1180-131,2018-05-16 08:30,,2018-05-16 11:30,급수관,북구,0520,46-1,공도,15 ,에폭시강관,이형관,부식,,135일,486 ,,입력,35.8969421,128.5987704,1099160.166,1767260.429
300,20180515-0303,북부사업소,201805,668 ,북구 연암공원로14길 13-10 (산격동) / 1186-114번지,지하-공도,용역,산격동 1186-114,2018-05-15 09:30,,2018-05-15 12:00,급수관,북구,0520,24-3,공도,15 ,PFP관,이형관,부식,,166일,120 ,,입력,35.8969884,128.6015877,1099414.369,1767268.427
301,20180515-0137,북부사업소,201805,666 ,북구 대학로 59-24 (산격동) / 1416-11번지,지하-공도,용역,산격동 1416-11,2018-05-15 13:14,,2018-05-15 15:10,급수관,북구,0520,49,공도,15 ,스텐레스관,이형관,부식,,166일,80 ,,미입력,35.8917592,128.6065637,1099870.022,1766693.483
302,20180515-0136,북부사업소,201805,665 ,북구 대동로8길 2 (산격동) / 1266-10번지,지하-공도,용역,산격동 1266-10,2018-05-15 13:13,,2018-05-15 15:10,급수관,북구,0520,49,공도,15 ,스텐레스관,직관,부식,,135일,810 ,,미입력,35.8967149,128.6106092,1100228.904,1767247.308
303,20180514-0452,북부사업소,201805,661 ,북구 대동로6길 32 (산격동) / 1313-31번지,지하-공도,용역,산격동 1313-31,2018-05-14 13:11,,2018-05-14 15:10,급수관,북구,0520,49,공도,15 ,스텐레스관,이형관,부식,,165일,198 ,,미입력,35.89452,128.6094027,1100122.782,1767002.614
304,20180514-0434,북부사업소,201805,660 ,북구 산격로14길 20 (산격동) / 1406-1번지,지상-사유지,,산격로14길 20 (산격동) / 1406-1번지,2018-05-14 17:47,,2018-05-15 09:00,급수관,북구,0520,48,사유지,15 ,계량기보호통(실),접합부,부식,,,,,미입력,35.8959422,128.6074552,1099945.226,1767158.37
305,20180512-0025,북부사업소,201805,658 ,북구 대동로10길 17-4 (산격동) / 1304-18번지,지하-공도,용역,산격동 1304-18,2018-05-12 13:09,,2018-05-12 15:00,급수관,북구,0520,49,공도,15 ,스텐레스관,이형관,부식,,163일,196 ,,미입력,35.8951969,128.6115225,1100313.246,1767079.87
306,20180511-0124,북부사업소,201805,655 ,북구 연암로12길 6-16 (산격동) / 1014번지,지상-공도,,연암로12길 6-16 (산격동) / 1014번지,2018-05-11 11:36,,2018-05-11 13:30,배수본관,북구,0520,46-1,공도,80 ,PFP관,이형관,타공사손괴,구청(도로개설),1시간,10 ,,미입력,35.8914855,128.598067,1099103.486,1766654.474
307,20180510-0046,북부사업소,201805,649 ,북구 대동로10길 17-2 (산격동) / 1304-2번지,지하-미누수,용역,대동로10길 17-2 (산격동) / 1304-2번지,2018-05-10 09:43,,2018-05-10 12:00,,북구,0520,49,,,,,,,,,,미입력,35.8950679,128.6113687,1100299.527,1767065.403
308,20180510-0040,북부사업소,201805,648 ,"북구 대학로25길 21-2 (산격동,비너스) / 1307-46번지",지하-공도,용역,산격동 1307-46 비너스 ,2018-05-10 09:39,,2018-05-10 11:50,급수관,북구,0520,40,공도,15 ,스텐레스관,이형관,부식,,129일,155 ,,미입력,35.8954333,128.6098816,1100164.853,1767104.408
309,20180508-0293,북부사업소,201805,638 ,북구 연암공원로13길 2-6 (산격동) / 1182-4번지,지상-공도,,연암공원로13길 2-6 (산격동) / 1182-4번지,2018-05-08 12:51,,2018-05-08 14:50,급수관,북구,0520,46-1,공도,15 ,부분기대,부분기대,부식,,1시간,0 ,,입력,35.8968885,128.5999409,1099265.871,1767255.672
310,20180508-0153,북부사업소,201805,636 ,북구 산격로11길 45-8 (산격동) / 1161-7번지,지상-사유지,,산격로11길 45-8 (산격동) / 1161-7번지,2018-05-08 10:32,,2018-05-08 13:30,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),앵글밸브,부식,,,,,미입력,35.8954913,128.6003269,1099302.452,1767101.088
311,20180505-0003,북부사업소,201805,634 ,북구 연암공원로13길 12-12 (산격동) / 1180-153번지,지상-공도,,연암공원로13길 12-12 (산격동) / 1180-153번지,2018-05-05 08:45,,2018-05-05 11:40,급수관,북구,0520,46-1,공도,15 ,스텐레스관,이형관,부식,,1시간,0 ,,미입력,35.8973647,128.5989763,1099178.221,1767307.512
312,20180504-0005,북부사업소,201805,632 ,북구 산격로11길 35-10 (산격동) / 1434-55번지,지상-사유지,,산격로11길 35-10 (산격동) / 1434-55번지,2018-05-04 08:50,,2018-05-04 11:50,급수관,북구,0520,46-1,사유지,15 ,스텐레스관,이형관,부식,,,,,미입력,35.895546,128.6011149,1099373.502,1767107.957
313,20180503-0733,북부사업소,201805,631 ,북구 산격로8길 8 (산격동) / 1411-24번지,지하-공도,용역,산격동 1411-24,2018-05-03 11:00,,2018-05-03 14:00,급수관,북구,0520,49,공도,15 ,스텐레스관,이형관,부식,,122일,146 ,,미입력,35.893573,128.6061366,1099829.196,1766894.232
314,20180503-0025,북부사업소,201805,624 ,북구 산격로북9길 6-8 (산격동) / 1424-49번지,지상-공도,,산격로북9길 6-8 (산격동) / 1424-49번지,2018-05-03 09:21,,2018-05-03 11:50,급수관,북구,0520,47,공도,15 ,부분기대,부분기대,부식,,1시간,0 ,,미입력,35.8954538,128.6033175,1099572.406,1767099.972
315,20180501-0643,북부사업소,201805,618 ,북구 산격로10길 30-1 (산격동) / 1314-20번지,지하-공도,용역,산격동 1314-20,2018-05-01 11:33,,2018-05-01 13:30,급수관,북구,0520,49,공도,25 ,부분기대,부분기대,부식,,120일,778 ,,입력,35.8947552,128.608515,1100042.368,1767027.793
316,20180501-0642,북부사업소,201805,617 ,북구 대동로4길 19 (산격동) / 1253-32번지,지하-공도,용역,산격동 1253-32,2018-05-01 11:32,,2018-05-01 13:30,급수관,북구,0520,48,공도,25 ,부분기대,부분기대,부식,,120일,691 ,,입력,35.8970526,128.6092327,1100104.25,1767283.354
317,20180501-0641,북부사업소,201805,616 ,북구 대동로4길 18-4 (산격동) / 1250-20번지,지하-공도,용역,산격동 1250-20,2018-05-01 11:28,,2018-05-01 13:20,급수관,북구,0520,48,공도,15 ,PFP관,이형관,부식,,120일,432 ,,입력,35.8969054,128.6089325,1100077.342,1767266.719
318,20180501-0640,북부사업소,201810,615 ,북구 대학로25길 29-6 (산격동) / 1312-9번지,지하-사유지,용역,산격동 1312-9,2018-05-01 11:24,,2018-05-01 13:20,급수관,북구,0520,48,사유지,15 ,스텐레스관,이형관,부식,,120일,317 ,,미입력,35.8952954,128.6089955,1100085.055,1767088.204
319,20180428-0020,북부사업소,201804,607 ,북구 산격로10길 15-1 (산격동) / 1407-39번지,지상-사유지,,산격로10길 15-1 (산격동) / 1407-39번지,2018-04-28 11:06,,2018-04-28 13:30,배수지관,북구,0520,48,사유지,25 ,스텐레스관,직관,부식,,,,,미입력,35.8952331,128.606876,1099893.844,1767079.125
320,20180424-0204,북부사업소,201804,596 ,"북구 산격로1길 8 (산격동,매일유업) / 1433-41번지",지상-사유지,,"산격로1길 8 (산격동,매일유업) / 1433-41번지",2018-04-24 13:18,,2018-04-24 15:00,급수관,북구,0520,47,사유지,20 ,스텐레스관,직관,타공사손괴,건축,,,,미입력,35.8912258,128.6047431,1099706.371,1766632.46
321,20180420-0175,북부사업소,201804,592 ,"북구 연암공원로 10, 102동 (산격동,삼성명가빌102동) / 1043번지",지하-공도,용역,산격동 1043 삼성명가빌102동 102동,2018-04-20 11:21,,2018-04-20 13:20,급수관,북구,0520,46-1,공도,15 ,부분기대,부분기대,부식,,110일,475 ,,입력,35.8922335,128.5964476,1098956.394,1766735.8
322,20180420-0169,북부사업소,201804,591 ,북구 산격로서9길 23-2 (산격동) / 1117-17번지,지하-미누수,용역,산격동 1117-17,2018-04-20 11:19,,2018-04-20 13:20,,북구,0520,46-1,,,,,,,,,,미입력,35.8950086,128.6000685,1099279.734,1767047.285
323,20180418-0122,북부사업소,201804,586 ,북구 연암공원로13길 2-19 (산격동) / 1180-22번지,지상-사유지,,연암공원로13길 2-19 (산격동) / 1180-22번지,2018-04-18 10:53,,2018-04-18 13:00,급수관,북구,0520,46-1,사유지,15 ,스텐레스관,직관,부식,,,,,미입력,35.897656,128.5998415,1099255.941,1767340.702
324,20180417-0094,북부사업소,201804,578 ,북구 산격로서9길 16-12 (산격동) / 1434-10번지,지하-공도,용역,산격동 1434-10,2018-04-17 10:30,,2018-04-17 13:30,급수관,북구,0520,46-1,공도,15 ,PFP관,이형관,부식,,107일,128 ,,입력,35.8956115,128.6009902,1099362.166,1767115.095
325,20180417-0070,북부사업소,201804,577 ,북구 연암공원로13길 2-23 (산격동) / 1180-127번지,지상-사유지,,연암공원로13길 2-23 (산격동) / 1180-127번지,2018-04-17 09:59,,2018-04-17 11:30,급수관,북구,0520,46-1,사유지,15 ,스텐레스관,직관,부식,,,,,미입력,35.8978182,128.5998449,1099256.046,1767358.696
326,20180412-0090,북부사업소,201804,562 ,"북구 대학로17길 20-2 (산격동,빨래방) / 1313-20번지",지상-사유지,,"대학로17길 20-2 (산격동,빨래방) / 1313-20번지",2018-04-12 11:02,,2018-04-12 13:30,급수관,북구,0520,49,사유지,15 ,스텐레스관,이형관,타공사손괴,건축,,,,미입력,35.8941264,128.6089976,1100086.716,1766958.542
327,20180411-0021,북부사업소,201804,553 ,북구 연암공원로7길 6-24 (산격동) / 1136-1번지,지하-공도,용역,산격동 1136-1,2018-04-11 09:11,,2018-04-11 11:50,급수관,북구,0520,46-1,공도,15 ,에폭시강관,이형관,노후,,101일,630 ,,입력,35.8951283,128.5981287,1099104.514,1767058.593
328,20180409-0188,북부사업소,201804,543 ,북구 연암공원로 30-5 (산격동) / 1102-16번지,지하-공도,용역,산격동 1102-16,2018-04-09 11:23,,2018-04-09 13:20,급수관,북구,0520,46-1,공도,15 ,스텐레스관,직관,부식,,99일,879 ,,미입력,35.8934987,128.5981342,1099107.041,1766877.845
329,20180406-0103,북부사업소,201804,537 ,북구 연암로 66-10 (산격동) / 993-15번지,배수관망유지수선,,산격동 993-15,2018-04-06 10:54,,2018-04-06 13:50,배수지관,북구,0520,46-1,,,,,,,,,,미입력,35.8913288,128.5967709,1098986.7,1766635.779
330,20180403-0538,북부사업소,201804,531 ,북구 연암로 66-6 (산격동) / 993-16번지,지하-공도,용역,산격동 993-16,2018-04-03 15:40,,2018-04-03 18:00,급수관,북구,0520,46-1,공도,15 ,에폭시강관,이형관,부식,,93일,870 ,,미입력,35.8913637,128.5966438,1098975.185,1766639.522
